YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2019,12,29,8,4.08,100.0,0.0,102.48,7.16
2019,12,29,9,5.37,95.75,0.0,102.49,6.84
2019,12,29,10,6.36,92.44,0.0,102.48,6.37
2019,12,29,11,7.23,87.0,0.0,102.42,7.03
2019,12,29,12,7.84,80.56,0.0,102.37,7.34
2019,12,29,13,7.98,78.19,0.0,102.32,6.91
2019,12,29,14,7.26,83.56,0.0,102.29,6.4
2019,12,29,15,5.24,94.31,0.0,102.27,6.84
2019,12,29,16,4.2,99.62,0.0,102.25,7.55
2019,12,29,17,4.26,98.62,0.0,102.25,7.69
2019,12,29,18,4.14,98.38,0.0,102.25,7.67
2019,12,29,19,3.99,98.62,0.0,102.24,7.73
2019,12,29,20,3.69,100.0,0.0,102.23,7.79
2019,12,29,21,3.44,100.0,0.0,102.22,7.89
2019,12,29,22,3.27,100.0,0.0,102.21,7.97
2019,12,29,23,3.3,100.0,0.0,102.18,8.03
2019,12,30,0,3.41,100.0,0.0,102.15,7.98
2019,12,30,1,3.48,100.0,0.0,102.13,7.77
2019,12,30,2,3.55,100.0,0.01,102.12,7.89
2019,12,30,3,3.55,100.0,0.01,102.09,7.7
2019,12,30,4,3.76,100.0,0.01,102.06,7.73
2019,12,30,5,4.14,100.0,0.01,102.05,7.49
2019,12,30,6,4.37,98.88,0.02,102.04,7.23
2019,12,30,7,4.35,98.31,0.03,102.04,7.09
2019,12,30,8,4.38,98.0,0.03,102.07,7.05
2019,12,30,9,4.94,97.19,0.01,102.09,7.1
2019,12,30,10,5.96,95.19,0.0,102.08,7.05
2019,12,30,11,7.07,91.69,0.0,102.03,7.11
2019,12,30,12,8.13,87.56,0.0,101.95,7.29
2019,12,30,13,8.69,86.38,0.0,101.88,6.83
2019,12,30,14,8.21,91.56,0.0,101.84,6.54
2019,12,30,15,6.23,100.0,0.0,101.83,7.73
2019,12,30,16,5.65,100.0,0.01,101.86,8.47
2019,12,30,17,6.12,100.0,0.01,101.9,7.7
2019,12,30,18,6.12,98.75,0.01,101.95,6.75
2019,12,30,19,5.65,98.31,0.01,102.01,5.49
2019,12,30,20,5.22,97.81,0.01,102.05,4.56
2019,12,30,21,4.81,97.62,0.02,102.08,3.75
2019,12,30,22,4.63,97.44,0.02,102.1,3.15
2019,12,30,23,4.72,97.62,0.01,102.1,2.65
2019,12,31,0,4.87,98.12,0.01,102.07,2.3
2019,12,31,1,5.1,98.25,0.02,102.06,1.94
2019,12,31,2,5.26,98.31,0.02,102.07,2.22
2019,12,31,3,5.38,98.69,0.02,102.08,3.19
2019,12,31,4,5.58,98.5,0.02,102.11,4.15
2019,12,31,5,5.82,98.06,0.02,102.16,4.8
2019,12,31,6,6.07,97.81,0.02,102.22,5.33
2019,12,31,7,6.27,97.94,0.02,102.26,5.61
2019,12,31,8,6.51,97.94,0.02,102.29,5.75
2019,12,31,9,7.12,97.19,0.02,102.34,5.94
2019,12,31,10,7.98,96.31,0.02,102.37,6.24
2019,12,31,11,8.71,95.62,0.03,102.35,5.91
2019,12,31,12,9.15,94.75,0.02,102.3,6.67
2019,12,31,13,9.17,94.88,0.02,102.25,6.73
2019,12,31,14,8.74,95.75,0.02,102.22,7.02
2019,12,31,15,7.95,97.06,0.01,102.18,7.01
2019,12,31,16,7.37,97.5,0.01,102.16,7.04
2019,12,31,17,7.15,97.06,0.01,102.18,7.12
2019,12,31,18,7.01,95.88,0.01,102.23,8.14
2019,12,31,19,6.77,94.38,0.01,102.27,8.37
2019,12,31,20,6.26,94.56,0.0,102.29,8.02
2019,12,31,21,5.2,97.19,0.0,102.28,7.88
2019,12,31,22,4.13,99.12,0.0,102.26,7.59
2019,12,31,23,3.07,100.0,0.0,102.19,6.99
2020,1,1,0,2.44,100.0,0.0,102.11,6.53
2020,1,1,1,1.87,100.0,0.0,102.06,5.97
2020,1,1,2,1.43,100.0,0.0,102.05,5.22
2020,1,1,3,1.27,100.0,0.0,102.03,4.37
2020,1,1,4,1.45,100.0,0.0,102.03,3.54
2020,1,1,5,2.01,100.0,0.01,102.04,2.47
2020,1,1,6,2.44,98.12,0.01,102.04,1.27
2020,1,1,7,2.48,98.38,0.02,102.04,0.8
2020,1,1,8,2.55,98.19,0.01,102.04,1.53
2020,1,1,9,3.07,96.69,0.01,102.06,1.92
2020,1,1,10,3.88,95.06,0.01,102.07,2.02
2020,1,1,11,4.76,92.56,0.01,102.05,2.17
2020,1,1,12,5.38,91.19,0.01,102.0,2.42
2020,1,1,13,5.49,91.19,0.01,101.95,2.39
2020,1,1,14,5.34,92.75,0.02,101.92,2.11
2020,1,1,15,4.8,97.12,0.01,101.9,2.09
2020,1,1,16,4.28,98.56,0.01,101.89,2.88
2020,1,1,17,4.0,99.88,0.01,101.91,3.65
2020,1,1,18,3.8,100.0,0.01,101.93,4.15
2020,1,1,19,3.69,100.0,0.01,101.93,4.52
2020,1,1,20,3.66,100.0,0.0,101.89,4.87
2020,1,1,21,3.61,100.0,0.0,101.86,5.18
2020,1,1,22,3.69,100.0,0.0,101.81,5.59
2020,1,1,23,3.85,100.0,0.0,101.75,5.97
2020,1,2,0,3.98,100.0,0.0,101.68,6.22
2020,1,2,1,4.22,100.0,0.0,101.63,6.5
2020,1,2,2,4.55,100.0,0.01,101.6,6.72
2020,1,2,3,4.87,100.0,0.01,101.54,6.85
2020,1,2,4,5.27,100.0,0.02,101.48,7.1
2020,1,2,5,5.72,99.5,0.02,101.44,7.41
2020,1,2,6,6.25,98.62,0.02,101.4,7.83
2020,1,2,7,6.63,98.31,0.02,101.37,8.16
2020,1,2,8,7.0,97.88,0.02,101.34,8.14
2020,1,2,9,7.48,96.88,0.02,101.31,8.1
2020,1,2,10,8.06,95.75,0.01,101.24,8.36
2020,1,2,11,8.57,94.69,0.02,101.14,8.39
2020,1,2,12,8.7,93.0,0.01,101.02,9.22
2020,1,2,13,8.44,89.88,0.0,100.93,10.38
2020,1,2,14,8.15,89.56,0.0,100.86,10.45
2020,1,2,15,7.76,90.94,0.0,100.8,10.44
2020,1,2,16,7.51,92.06,0.0,100.77,10.43
2020,1,2,17,7.32,94.81,0.0,100.73,10.21
2020,1,2,18,7.43,96.19,0.0,100.7,10.48
2020,1,2,19,7.6,96.56,0.0,100.66,10.59
2020,1,2,20,7.76,96.56,0.0,100.64,10.73
2020,1,2,21,8.09,96.0,0.01,100.62,11.41
2020,1,2,22,8.6,95.12,0.03,100.59,11.77
2020,1,2,23,8.95,95.5,0.07,100.53,11.69
2020,1,3,0,9.33,95.5,0.13,100.46,11.96
2020,1,3,1,9.6,95.62,0.3,100.42,11.38
2020,1,3,2,9.77,95.62,0.54,100.39,11.14
2020,1,3,3,9.79,95.88,0.69,100.38,10.54
2020,1,3,4,9.52,96.19,0.68,100.4,9.82
2020,1,3,5,8.95,96.12,0.3,100.44,9.18
2020,1,3,6,8.15,97.56,0.06,100.49,8.89
2020,1,3,7,7.67,97.75,0.03,100.56,9.25
2020,1,3,8,7.88,96.75,0.09,100.66,8.92
2020,1,3,9,8.34,95.25,0.09,100.78,8.91
2020,1,3,10,8.09,92.5,0.05,100.95,9.68
2020,1,3,11,7.48,86.12,0.01,101.09,10.37
2020,1,3,12,7.38,79.31,0.0,101.2,10.1
2020,1,3,13,7.21,73.25,0.0,101.32,9.9
2020,1,3,14,6.53,72.88,0.0,101.46,9.25
2020,1,3,15,4.98,80.69,0.0,101.61,8.88
2020,1,3,16,3.26,90.81,0.0,101.75,8.36
2020,1,3,17,2.8,95.75,0.0,101.86,8.24
2020,1,3,18,2.68,99.31,0.0,101.96,8.45
2020,1,3,19,2.49,100.0,0.0,102.04,8.45
2020,1,3,20,2.23,100.0,0.0,102.1,8.39
2020,1,3,21,2.04,100.0,0.0,102.14,8.2
2020,1,3,22,1.87,100.0,0.0,102.19,7.88
2020,1,3,23,1.73,99.19,0.0,102.23,7.57
2020,1,4,0,1.98,96.94,0.0,102.24,7.15
2020,1,4,1,2.0,96.94,0.0,102.25,6.99
2020,1,4,2,1.99,97.94,0.0,102.27,7.35
2020,1,4,3,2.19,98.38,0.0,102.25,7.82
2020,1,4,4,2.12,100.0,0.0,102.28,7.97
2020,1,4,5,2.38,99.69,0.0,102.3,7.93
2020,1,4,6,2.58,98.75,0.0,102.33,7.85
2020,1,4,7,2.77,97.88,0.0,102.35,7.82
2020,1,4,8,2.97,97.38,0.0,102.38,7.58
2020,1,4,9,3.51,96.38,0.0,102.42,7.33
2020,1,4,10,4.2,94.88,0.0,102.45,7.04
2020,1,4,11,5.42,90.62,0.0,102.44,7.62
2020,1,4,12,6.94,83.75,0.0,102.39,8.24
2020,1,4,13,7.74,80.56,0.0,102.34,8.03
2020,1,4,14,7.45,84.62,0.0,102.36,7.57
2020,1,4,15,5.33,97.31,0.0,102.41,7.4
2020,1,4,16,3.91,100.0,0.0,102.48,7.39
2020,1,4,17,3.8,100.0,0.0,102.52,7.36
2020,1,4,18,4.07,100.0,0.0,102.55,7.09
2020,1,4,19,4.29,100.0,0.0,102.54,6.86
2020,1,4,20,4.4,100.0,0.0,102.53,6.69
2020,1,4,21,4.26,100.0,0.0,102.51,6.36
2020,1,4,22,4.39,100.0,0.01,102.51,5.81
2020,1,4,23,4.3,100.0,0.01,102.51,5.37
2020,1,5,0,4.17,100.0,0.01,102.51,5.25
2020,1,5,1,4.05,99.62,0.01,102.53,5.28
2020,1,5,2,3.94,99.44,0.02,102.55,5.26
2020,1,5,3,3.95,98.94,0.02,102.54,5.41
2020,1,5,4,3.97,98.81,0.02,102.52,5.66
2020,1,5,5,4.13,98.38,0.02,102.51,6.04
2020,1,5,6,4.25,98.31,0.02,102.5,6.41
2020,1,5,7,4.29,98.31,0.02,102.49,6.67
2020,1,5,8,4.37,98.19,0.02,102.49,6.71
2020,1,5,9,4.92,96.81,0.01,102.48,6.32
2020,1,5,10,5.81,94.69,0.01,102.48,6.5
2020,1,5,11,6.76,91.94,0.01,102.43,6.75
2020,1,5,12,7.38,89.69,0.01,102.37,6.99
2020,1,5,13,7.51,89.81,0.01,102.32,7.02
2020,1,5,14,7.29,91.19,0.01,102.28,7.21
2020,1,5,15,6.57,94.25,0.01,102.27,7.44
2020,1,5,16,5.83,97.5,0.01,102.26,7.61
2020,1,5,17,5.65,98.0,0.0,102.25,7.78
2020,1,5,18,5.51,98.5,0.01,102.23,7.58
2020,1,5,19,5.33,99.0,0.01,102.21,7.61
2020,1,5,20,5.15,99.56,0.01,102.17,7.55
2020,1,5,21,5.25,98.69,0.01,102.12,7.54
2020,1,5,22,5.76,95.75,0.01,102.06,7.93
2020,1,5,23,6.05,93.69,0.01,102.01,8.03
2020,1,6,0,6.12,92.56,0.02,101.94,8.11
2020,1,6,1,5.99,92.56,0.01,101.87,8.15
2020,1,6,2,5.85,92.56,0.01,101.8,8.44
2020,1,6,3,5.59,93.0,0.01,101.73,8.61
2020,1,6,4,5.34,93.25,0.01,101.66,8.65
2020,1,6,5,5.18,93.06,0.01,101.58,8.79
2020,1,6,6,5.2,92.56,0.01,101.5,9.06
2020,1,6,7,5.38,91.19,0.01,101.44,9.41
2020,1,6,8,5.62,88.75,0.0,101.38,9.82
2020,1,6,9,5.93,86.88,0.0,101.3,9.26
2020,1,6,10,6.57,84.25,0.0,101.2,9.27
2020,1,6,11,7.14,78.75,0.0,101.09,10.76
2020,1,6,12,7.44,75.38,0.0,100.98,11.27
2020,1,6,13,7.33,75.88,0.0,100.87,11.48
2020,1,6,14,6.72,82.25,0.02,100.82,11.45
2020,1,6,15,6.39,90.19,0.09,100.78,11.49
2020,1,6,16,6.87,94.69,0.22,100.77,11.49
2020,1,6,17,7.92,95.69,0.07,100.81,11.62
2020,1,6,18,8.16,97.19,0.01,100.85,10.91
2020,1,6,19,7.33,99.38,0.0,100.94,10.16
2020,1,6,20,6.46,100.0,0.0,101.04,8.93
2020,1,6,21,6.14,98.94,0.01,101.15,8.29
2020,1,6,22,6.05,98.19,0.01,101.23,7.73
2020,1,6,23,5.95,98.19,0.01,101.29,6.7
2020,1,7,0,5.73,98.31,0.01,101.35,6.47
2020,1,7,1,5.6,98.25,0.02,101.42,5.92
2020,1,7,2,5.37,98.81,0.02,101.46,5.5
2020,1,7,3,5.27,98.5,0.02,101.47,5.6
2020,1,7,4,5.21,98.19,0.02,101.47,5.7
2020,1,7,5,5.29,98.25,0.02,101.46,6.23
2020,1,7,6,5.51,98.19,0.01,101.45,6.85
2020,1,7,7,5.81,98.38,0.01,101.43,7.36
2020,1,7,8,6.19,98.12,0.01,101.42,7.95
2020,1,7,9,7.19,96.62,0.01,101.45,8.65
2020,1,7,10,8.37,93.81,0.0,101.43,9.72
2020,1,7,11,9.26,90.75,0.0,101.34,10.22
2020,1,7,12,9.9,89.75,0.01,101.23,10.47
2020,1,7,13,10.47,91.5,0.03,101.12,10.65
2020,1,7,14,10.76,93.38,0.04,101.04,11.08
2020,1,7,15,10.49,95.56,0.04,100.98,11.55
2020,1,7,16,10.37,96.06,0.07,100.95,11.89
2020,1,7,17,10.51,95.81,0.08,100.93,12.15
2020,1,7,18,10.7,95.81,0.09,100.92,12.48
2020,1,7,19,10.95,95.62,0.08,100.91,12.97
2020,1,7,20,11.05,95.81,0.09,100.9,12.78
2020,1,7,21,11.15,95.69,0.08,100.89,12.82
2020,1,7,22,11.23,95.62,0.06,100.89,12.66
2020,1,7,23,11.23,95.62,0.06,100.87,12.44
2020,1,8,0,11.15,95.81,0.06,100.9,12.12
2020,1,8,1,11.11,95.81,0.06,100.92,11.38
2020,1,8,2,11.07,95.75,0.06,100.95,10.84
2020,1,8,3,10.98,95.69,0.05,100.99,10.35
2020,1,8,4,10.76,95.31,0.03,101.05,10.11
2020,1,8,5,10.33,95.0,0.02,101.1,9.43
2020,1,8,6,9.84,95.19,0.01,101.16,8.61
2020,1,8,7,9.06,97.06,0.0,101.2,7.76
2020,1,8,8,8.5,98.19,0.01,101.25,7.61
2020,1,8,9,9.11,95.94,0.01,101.3,6.84
2020,1,8,10,9.78,93.88,0.0,101.35,6.26
2020,1,8,11,10.4,91.38,0.0,101.33,5.79
2020,1,8,12,10.61,89.81,0.0,101.31,5.17
2020,1,8,13,10.3,91.12,0.0,101.31,5.04
2020,1,8,14,9.56,94.06,0.01,101.33,5.01
2020,1,8,15,8.72,96.38,0.05,101.34,4.22
2020,1,8,16,8.37,97.12,0.14,101.32,3.22
2020,1,8,17,8.35,96.94,0.29,101.31,2.69
2020,1,8,18,8.41,95.81,0.37,101.27,1.62
2020,1,8,19,8.23,96.12,0.34,101.2,0.58
2020,1,8,20,7.93,98.19,0.29,101.11,2.57
2020,1,8,21,8.08,98.81,0.26,100.99,4.95
2020,1,8,22,8.69,97.44,0.17,100.85,7.28
2020,1,8,23,9.15,96.94,0.12,100.68,9.07
2020,1,9,0,9.69,96.81,0.13,100.5,10.51
2020,1,9,1,10.3,96.38,0.22,100.31,12.27
2020,1,9,2,10.95,95.75,0.86,100.17,13.85
2020,1,9,3,11.21,95.38,0.87,100.02,14.56
2020,1,9,4,11.37,95.31,0.18,99.9,14.99
2020,1,9,5,11.52,95.06,0.09,99.81,15.58
2020,1,9,6,11.62,94.88,0.09,99.72,15.81
2020,1,9,7,11.55,94.69,0.08,99.69,15.55
2020,1,9,8,11.34,93.56,0.07,99.72,15.19
2020,1,9,9,11.08,90.12,0.04,99.76,14.76
2020,1,9,10,10.9,87.12,0.02,99.76,13.55
2020,1,9,11,10.92,83.94,0.01,99.71,12.56
2020,1,9,12,11.09,81.38,0.01,99.66,11.59
2020,1,9,13,11.19,82.06,0.01,99.6,9.77
2020,1,9,14,10.92,86.5,0.01,99.55,8.02
2020,1,9,15,10.0,93.62,0.04,99.52,7.56
2020,1,9,16,9.16,99.5,0.08,99.52,7.6
2020,1,9,17,9.33,98.81,0.12,99.51,7.35
2020,1,9,18,9.23,98.12,0.18,99.5,7.45
2020,1,9,19,8.63,98.44,0.31,99.51,7.69
2020,1,9,20,8.1,98.19,0.37,99.54,7.87
2020,1,9,21,8.06,95.94,0.36,99.58,7.87
2020,1,9,22,7.55,95.06,0.35,99.64,6.82
2020,1,9,23,6.48,96.75,0.3,99.72,5.61
2020,1,10,0,5.48,96.25,0.32,99.84,6.57
2020,1,10,1,4.5,95.56,0.13,100.0,8.14
2020,1,10,2,4.32,96.12,0.04,100.18,8.63
2020,1,10,3,4.77,96.12,0.04,100.34,9.15
2020,1,10,4,5.15,95.12,0.03,100.53,10.01
2020,1,10,5,4.91,93.94,0.02,100.73,10.35
2020,1,10,6,4.36,93.5,0.01,100.93,9.74
2020,1,10,7,3.69,94.31,0.01,101.06,8.44
2020,1,10,8,3.36,94.69,0.0,101.22,7.47
2020,1,10,9,3.78,93.06,0.0,101.37,6.87
2020,1,10,10,4.59,89.69,0.0,101.48,6.28
2020,1,10,11,5.71,83.56,0.0,101.56,5.95
2020,1,10,12,6.62,77.75,0.0,101.6,5.56
2020,1,10,13,6.95,75.62,0.0,101.66,4.71
2020,1,10,14,6.57,81.38,0.0,101.7,3.52
2020,1,10,15,4.18,91.88,0.0,101.75,3.9
2020,1,10,16,2.35,99.75,0.0,101.82,5.15
2020,1,10,17,2.06,100.0,0.0,101.87,6.22
2020,1,10,18,2.07,100.0,0.0,101.93,7.21
2020,1,10,19,2.45,100.0,0.0,101.93,7.78
2020,1,10,20,2.72,99.75,0.0,101.95,8.25
2020,1,10,21,3.38,97.19,0.0,101.96,8.33
2020,1,10,22,3.62,98.0,0.0,101.96,8.5
2020,1,10,23,3.57,100.0,0.0,101.91,9.02
2020,1,11,0,3.89,99.19,0.0,101.86,9.36
2020,1,11,1,4.19,97.62,0.0,101.86,9.54
2020,1,11,2,4.69,95.06,0.0,101.84,9.89
2020,1,11,3,5.35,92.5,0.0,101.8,10.13
2020,1,11,4,6.23,88.88,0.0,101.74,11.22
2020,1,11,5,6.73,87.31,0.0,101.7,11.64
2020,1,11,6,6.8,88.5,0.0,101.66,11.98
2020,1,11,7,7.12,88.69,0.0,101.62,12.82
2020,1,11,8,7.33,90.12,0.0,101.59,12.19
2020,1,11,9,7.83,89.69,0.0,101.57,12.35
2020,1,11,10,8.43,88.0,0.0,101.54,12.59
2020,1,11,11,9.01,85.94,0.0,101.49,13.2
2020,1,11,12,9.31,85.25,0.0,101.41,13.58
2020,1,11,13,9.3,85.94,0.0,101.34,13.71
2020,1,11,14,9.08,87.06,0.0,101.29,13.85
2020,1,11,15,8.76,88.25,0.0,101.26,14.04
2020,1,11,16,8.63,88.44,0.0,101.23,14.35
2020,1,11,17,8.8,86.88,0.0,101.21,14.7
2020,1,11,18,8.81,85.75,0.0,101.19,14.51
2020,1,11,19,8.76,84.81,0.0,101.15,14.56
2020,1,11,20,8.76,84.31,0.01,101.13,14.77
2020,1,11,21,8.69,84.75,0.01,101.08,14.94
2020,1,11,22,8.58,85.88,0.01,101.02,14.85
2020,1,11,23,8.39,87.94,0.03,100.94,14.66
2020,1,12,0,8.33,89.75,0.1,100.85,14.44
2020,1,12,1,8.44,90.69,0.28,100.79,14.2
2020,1,12,2,8.68,91.31,0.55,100.74,13.96
2020,1,12,3,8.86,92.56,0.59,100.68,13.78
2020,1,12,4,9.04,93.81,0.4,100.65,13.55
2020,1,12,5,9.27,94.88,0.12,100.65,13.08
2020,1,12,6,9.48,95.44,0.05,100.65,12.57
2020,1,12,7,9.44,95.81,0.03,100.66,12.12
2020,1,12,8,9.32,95.19,0.02,100.7,12.09
2020,1,12,9,9.47,92.5,0.02,100.75,12.52
2020,1,12,10,9.58,90.38,0.02,100.79,12.56
2020,1,12,11,9.88,87.69,0.03,100.8,12.72
2020,1,12,12,10.07,84.81,0.03,100.8,12.72
2020,1,12,13,9.75,82.62,0.02,100.85,12.22
2020,1,12,14,9.02,83.81,0.02,100.9,11.03
2020,1,12,15,8.15,87.25,0.01,100.97,9.93
2020,1,12,16,7.55,89.31,0.01,101.02,8.89
2020,1,12,17,7.23,90.75,0.01,101.06,7.96
2020,1,12,18,6.92,91.88,0.01,101.09,7.99
2020,1,12,19,6.62,93.56,0.01,101.13,8.23
2020,1,12,20,5.99,97.0,0.0,101.11,7.76
2020,1,12,21,5.68,98.19,0.0,101.08,7.45
2020,1,12,22,5.51,98.06,0.0,101.05,7.25
2020,1,12,23,5.48,97.5,0.0,101.02,7.12
2020,1,13,0,5.49,97.31,0.0,100.97,6.97
2020,1,13,1,5.48,97.38,0.01,100.91,6.93
2020,1,13,2,5.47,97.38,0.01,100.86,7.12
2020,1,13,3,5.23,98.81,0.04,100.8,7.47
2020,1,13,4,5.44,98.06,0.04,100.75,8.16
2020,1,13,5,5.54,98.38,0.02,100.68,7.8
2020,1,13,6,5.53,98.94,0.02,100.61,8.24
2020,1,13,7,5.58,98.88,0.02,100.54,8.45
2020,1,13,8,5.87,97.81,0.01,100.46,8.62
2020,1,13,9,6.69,95.69,0.01,100.38,8.9
2020,1,13,10,7.6,92.31,0.01,100.25,10.34
2020,1,13,11,8.27,86.5,0.01,100.09,12.27
2020,1,13,12,8.62,83.0,0.02,99.87,12.8
2020,1,13,13,8.54,85.75,0.07,99.65,13.12
2020,1,13,14,8.45,91.56,0.11,99.49,13.82
2020,1,13,15,8.77,93.06,0.12,99.32,14.83
2020,1,13,16,9.28,92.94,0.14,99.15,16.66
2020,1,13,17,10.03,92.31,0.22,98.99,18.57
2020,1,13,18,10.47,91.69,0.5,98.88,19.78
2020,1,13,19,10.61,91.56,0.6,98.79,19.8
2020,1,13,20,10.55,91.62,0.69,98.76,18.85
2020,1,13,21,10.37,92.38,0.67,98.75,16.98
2020,1,13,22,10.08,92.81,0.85,98.75,14.97
2020,1,13,23,9.55,92.38,1.04,98.75,13.1
2020,1,14,0,8.69,92.31,1.09,98.75,11.32
2020,1,14,1,7.69,93.0,0.63,98.78,9.96
2020,1,14,2,6.77,94.12,0.25,98.81,8.96
2020,1,14,3,6.3,94.5,0.04,98.82,8.86
2020,1,14,4,5.87,95.69,0.0,98.85,9.16
2020,1,14,5,5.47,97.94,0.0,98.9,9.19
2020,1,14,6,5.56,97.69,0.0,98.92,9.65
2020,1,14,7,5.66,98.0,0.0,98.97,9.48
2020,1,14,8,6.23,96.88,0.0,98.97,9.42
2020,1,14,9,7.27,95.31,0.0,98.96,9.46
2020,1,14,10,8.33,93.75,0.0,98.93,10.41
2020,1,14,11,9.28,91.88,0.04,98.84,11.24
2020,1,14,12,9.92,90.31,0.44,98.68,12.9
2020,1,14,13,10.77,92.12,0.8,98.47,15.96
2020,1,14,14,12.01,91.88,0.23,98.37,20.66
2020,1,14,15,12.51,92.06,0.14,98.41,21.41
2020,1,14,16,12.42,92.44,0.14,98.48,20.8
2020,1,14,17,12.32,92.5,0.12,98.54,20.45
2020,1,14,18,12.29,92.19,0.12,98.59,20.54
2020,1,14,19,12.17,92.06,0.11,98.63,20.77
2020,1,14,20,12.06,91.44,0.09,98.68,21.17
2020,1,14,21,11.85,90.81,0.07,98.73,21.34
2020,1,14,22,11.6,90.62,0.08,98.77,21.22
2020,1,14,23,11.42,90.44,0.12,98.81,20.83
2020,1,15,0,11.26,90.06,0.22,98.83,20.26
2020,1,15,1,11.15,89.94,0.37,98.86,19.48
2020,1,15,2,11.03,90.44,0.6,98.89,18.37
2020,1,15,3,10.87,91.12,0.81,98.91,16.73
2020,1,15,4,10.63,92.06,1.18,98.95,14.23
2020,1,15,5,10.21,93.12,1.56,99.01,11.79
2020,1,15,6,9.51,94.0,1.77,99.11,9.48
2020,1,15,7,8.61,94.31,1.5,99.21,7.74
2020,1,15,8,7.63,93.81,1.0,99.36,6.37
2020,1,15,9,6.83,92.44,0.41,99.51,5.29
2020,1,15,10,6.51,90.56,0.1,99.63,4.81
2020,1,15,11,6.89,88.25,0.01,99.72,5.76
2020,1,15,12,7.51,85.94,0.0,99.79,7.5
2020,1,15,13,8.06,84.56,0.0,99.88,8.77
2020,1,15,14,8.23,84.0,0.0,100.0,9.68
2020,1,15,15,7.44,86.94,0.0,100.14,10.01
2020,1,15,16,6.3,91.38,0.0,100.28,9.87
2020,1,15,17,5.51,95.19,0.0,100.41,9.15
2020,1,15,18,5.15,96.12,0.0,100.54,9.25
2020,1,15,19,4.92,95.94,0.0,100.65,9.29
2020,1,15,20,4.83,95.5,0.0,100.74,9.32
2020,1,15,21,4.84,95.5,0.0,100.82,9.38
2020,1,15,22,4.84,96.75,0.0,100.88,9.35
2020,1,15,23,4.85,98.44,0.0,100.93,9.36
2020,1,16,0,5.19,97.75,0.0,100.97,9.55
2020,1,16,1,5.33,98.62,0.0,101.0,9.32
2020,1,16,2,5.08,100.0,0.0,101.02,8.94
2020,1,16,3,5.05,100.0,0.0,101.03,8.78
2020,1,16,4,5.3,100.0,0.0,101.03,8.81
2020,1,16,5,5.65,100.0,0.0,101.01,8.98
2020,1,16,6,5.91,99.88,0.0,100.97,9.12
2020,1,16,7,6.09,98.94,0.0,100.93,9.46
2020,1,16,8,6.41,97.56,0.0,100.9,9.64
2020,1,16,9,7.02,94.94,0.0,100.84,10.12
2020,1,16,10,7.68,90.88,0.0,100.74,10.71
2020,1,16,11,8.51,87.12,0.0,100.59,11.45
2020,1,16,12,9.47,85.0,0.0,100.48,12.97
2020,1,16,13,9.7,85.25,0.0,100.36,13.83
2020,1,16,14,9.26,87.12,0.07,100.23,14.43
2020,1,16,15,9.23,88.62,0.4,100.17,15.0
2020,1,16,16,9.58,89.69,0.31,100.12,14.6
2020,1,16,17,9.8,90.31,0.16,100.1,13.94
2020,1,16,18,9.88,90.44,0.21,100.1,13.85
2020,1,16,19,9.82,91.19,0.38,100.08,13.84
2020,1,16,20,9.75,92.44,0.8,100.05,13.69
2020,1,16,21,9.72,93.69,1.26,100.04,13.26
2020,1,16,22,9.77,94.38,1.08,100.04,12.4
2020,1,16,23,9.7,94.5,0.79,100.05,11.12
2020,1,17,0,9.26,95.69,0.37,100.06,9.45
2020,1,17,1,8.65,97.88,0.22,100.06,7.99
2020,1,17,2,8.28,98.69,0.2,100.06,7.49
2020,1,17,3,8.03,99.0,0.15,100.04,7.32
2020,1,17,4,7.9,98.62,0.04,100.04,7.36
2020,1,17,5,7.8,98.06,0.02,100.06,7.53
2020,1,17,6,7.67,97.81,0.02,100.05,7.67
2020,1,17,7,7.6,97.75,0.04,100.03,7.97
2020,1,17,8,7.85,96.5,0.08,100.03,8.78
2020,1,17,9,8.19,95.19,0.06,100.03,9.53
2020,1,17,10,8.6,93.06,0.06,100.05,9.61
2020,1,17,11,8.51,89.44,0.06,100.08,11.08
2020,1,17,12,7.55,86.0,0.06,100.15,12.52
2020,1,17,13,6.51,83.5,0.06,100.27,13.32
2020,1,17,14,6.07,82.31,0.04,100.4,12.74
2020,1,17,15,5.5,85.69,0.01,100.53,11.17
2020,1,17,16,4.64,91.62,0.0,100.65,9.52
2020,1,17,17,4.11,95.38,0.0,100.73,8.62
2020,1,17,18,3.9,96.44,0.01,100.78,8.4
2020,1,17,19,3.76,97.06,0.0,100.82,8.03
2020,1,17,20,3.59,98.12,0.0,100.85,7.54
2020,1,17,21,3.33,99.38,0.0,100.9,7.35
2020,1,17,22,3.21,98.88,0.0,100.96,7.58
2020,1,17,23,2.87,98.81,0.0,101.02,6.81
2020,1,18,0,2.76,97.44,0.01,101.09,6.74
2020,1,18,1,2.68,96.56,0.01,101.18,6.94
2020,1,18,2,2.63,96.31,0.01,101.26,7.13
2020,1,18,3,2.66,96.19,0.01,101.32,6.94
2020,1,18,4,2.69,96.06,0.0,101.38,6.73
2020,1,18,5,2.3,96.94,0.0,101.44,6.43
2020,1,18,6,1.69,98.5,0.0,101.5,6.2
2020,1,18,7,1.08,99.38,0.0,101.58,6.17
2020,1,18,8,1.38,95.94,0.0,101.67,6.27
